都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
静岡県,沼津商業高等学校,https://school.js88.com/scl_h/22008240/,411-0917,静岡県 駿東郡清水町徳倉1205,https://www.edu.pref.shizuoka.jp/numazu-ch/home.nsf/
静岡県,藤枝北高等学校,https://school.js88.com/scl_h/22008450/,426-0016,静岡県 藤枝市郡970番地,https://www.edu.pref.shizuoka.jp/fujiedakita-h/home.nsf/IndexFormView?OpenView
静岡県,沼津城北高等学校,https://school.js88.com/scl_h/22008220/,410-0012,静岡県 沼津市岡一色875番地,https://www.edu.pref.shizuoka.jp/numazujohoku-h/home.nsf/IndexFormView?OpenView
静岡県,吉原高等学校,https://school.js88.com/scl_h/22008250/,417-8545,静岡県 富士市今泉2160番地,https://www.edu.pref.shizuoka.jp/yoshiwara-h/home.nsf/
静岡県,御殿場南高等学校,https://school.js88.com/scl_h/22008180/,412-0043,静岡県 御殿場市新橋1450,https://www.edu.pref.shizuoka.jp/gotembaminami-h/home.nsf/IndexFormView?OpenView
静岡県,三島南高等学校,https://school.js88.com/scl_h/22008150/,411-0803,静岡県 三島市大場608,http://www.edu.pref.shizuoka.jp/mishimaminami-h/home.nsf/
静岡県,科学技術高等学校,https://school.js88.com/scl_h/22008390/,420-0813,静岡県 静岡市葵区長沼500-1,http://www.sths.ed.jp/
静岡県,静岡商業高等学校,https://school.js88.com/scl_h/22008400/,420-0068,静岡県 静岡市葵区田町7-90,https://www.seisho.ed.jp/
静岡県,沼津西高等学校,https://school.js88.com/scl_h/22008210/,410-0867,静岡県 沼津市本字千本1910-9,https://www.edu.pref.shizuoka.jp/numazunishi-h/
静岡県,静岡高等学校,https://school.js88.com/scl_h/22008350/,420-8608,静岡県 静岡市葵区長谷町66,https://www.shizuoka-h.ed.jp/
静岡県,裾野高等学校,https://school.js88.com/scl_h/22008190/,410-1118,静岡県 裾野市佐野900-1,http://www.edu.pref.shizuoka.jp/susono-h/home.nsf/
静岡県,清水南高等学校,https://school.js88.com/scl_h/22008330/,424-8622,静岡県 静岡市清水区折戸3-2-1,http://www.shimizuminami.ed.jp/
静岡県,富士宮北高等学校,https://school.js88.com/scl_h/22008290/,418-0053,静岡県 富士宮市宮北町230,https://www.edu.pref.shizuoka.jp/fujinomiyakita-h/home.nsf/IndexFormView?OpenView
静岡県,沼津工業高等学校,https://school.js88.com/scl_h/22008230/,410-0822,静岡県 沼津市下香貫八重129-1,https://www.edu.pref.shizuoka.jp/numazu-th/home.nsf/IndexFormView?OpenView
静岡県,清水西高等学校,https://school.js88.com/scl_h/22008320/,424-8637,静岡県 静岡市清水区青葉町5-1,http://www.edu.pref.shizuoka.jp/shimizunishi-h/home.nsf
静岡県,富士高等学校,https://school.js88.com/scl_h/22008270/,416-0903,静岡県 富士市松本17,https://www.edu.pref.shizuoka.jp/fuji-h/home.nsf/
静岡県,清水東高等学校,https://school.js88.com/scl_h/22008310/,424-8550,静岡県 静岡市清水区秋吉町5-10,http://www.edu.pref.shizuoka.jp/shimizuhigashi-h/home.nsf/
静岡県,静岡東高等学校,https://school.js88.com/scl_h/22008370/,420-0923,静岡県 静岡市葵区川合3丁目24番1号,https://www.shizuoka-east.jp/
静岡県,静岡県立沼津東高等学校,https://school.js88.com/scl_h/22008200/,410-0011,静岡県 沼津市岡宮812,https://numazuhigashi-h.school/
静岡県,浜松工業高等学校,https://school.js88.com/scl_h/22008770/,433-8567,静岡県 浜松市中央区初生町1150番地,https://www.hamako-ths.ed.jp/
静岡県,遠江総合高等学校,https://school.js88.com/scl_h/22008600/,437-0215,静岡県 周智郡森町森2085,https://www.edu.pref.shizuoka.jp/totomisogo-h/home.nsf/IndexFormView?OpenView
静岡県,浜松北高等学校,https://school.js88.com/scl_h/22008710/,432-8013,静岡県 浜松市中央区広沢1-30-1,https://www.edu.pref.shizuoka.jp/hamamatsukita-h1/home.nsf/IndexFormView?OpenView
静岡県,浜松東高等学校,https://school.js88.com/scl_h/22008750/,431-3105,静岡県 浜松市東区笠井新田町1442,https://www.edu.pref.shizuoka.jp/hamamatsuhigashi-h/home.nsf/IndexFormView?OpenView
静岡県,島田工業高等学校,https://school.js88.com/scl_h/22008470/,427-8541,静岡県 島田市阿知ケ谷201,https://www.edu.pref.shizuoka.jp/shimada-th/home.nsf/
静岡県,磐田農業高等学校,https://school.js88.com/scl_h/22008690/,438-8718,静岡県 磐田市中泉168,http://www.edu.pref.shizuoka.jp/iwata-ah/home.nsf
静岡県,島田商業高等学校,https://school.js88.com/scl_h/22008480/,427-0058,静岡県 島田市祇園町8707番地,https://www.edu.pref.shizuoka.jp/shimada-ch/home.nsf/
静岡県,浜松湖東高等学校,https://school.js88.com/scl_h/22008740/,431-1112,静岡県 浜松市西区大人見町3600,http://www.edu.pref.shizuoka.jp/hamamatsukoto-h/home.nsf/
静岡県,袋井商業高等学校,https://school.js88.com/scl_h/22008630/,437-0061,静岡県 袋井市久能2350,http://www.edu.pref.shizuoka.jp/fukuroi-ch/home.nsf/
静岡県,掛川工業高等学校,https://school.js88.com/scl_h/22008560/,436-0018,静岡県 掛川市葵町15-1,https://www.edu.pref.shizuoka.jp/kakegawa-th/home.nsf/IndexFormView?OpenView
静岡県,浜松商業高等学校,https://school.js88.com/scl_h/22008790/,432-8004,静岡県 浜松市中区文丘町4-11,https://www.edu.pref.shizuoka.jp/hamamatsu-ch/home.nsf/IndexFormView?OpenView
静岡県,掛川東高等学校,https://school.js88.com/scl_h/22008540/,436-0024,静岡県 掛川市南西郷1357番地,https://www.edu.pref.shizuoka.jp/kakegawahigashi-h/home.nsf/
静岡県,小笠高等学校,https://school.js88.com/scl_h/22008570/,439-0022,静岡県 菊川市東横地1222-3,http://www.edu.pref.shizuoka.jp/ogasa-h/home.nsf
静岡県,池新田高等学校,https://school.js88.com/scl_h/22008580/,437-1612,静岡県 御前崎市池新田2907-1,https://www.edu.pref.shizuoka.jp/ikeshinden-h/home.nsf/
静岡県,ふじのくに国際高等学校,https://school.js88.com/scl_h/22008490/,428-0018,静岡県 島田市金谷根岸町35番地,https://www.edu.pref.shizuoka.jp/fujinokunikokusai-h/home.nsf/IndexFormView?OpenView
静岡県,島田高等学校,https://school.js88.com/scl_h/22008460/,427-0038,静岡県 島田市稲荷1-7-1,https://shimada-h.jp/
静岡県,浜松西高等学校,https://school.js88.com/scl_h/22008720/,432-8038,静岡県 浜松市中央区西伊場町3-1,https://www.edu.pref.shizuoka.jp/hamamatsunishi-h/
静岡県,浜松南高等学校,https://school.js88.com/scl_h/22008730/,432-8056,静岡県 浜松市中央区米津町961,https://www.edu.pref.shizuoka.jp/hamamatsuminami-h/home.nsf/IndexFormView?OpenView
静岡県,相良高等学校,https://school.js88.com/scl_h/22008530/,421-0596,静岡県 牧之原市波津1700-3,https://www.edu.pref.shizuoka.jp/sagara-h/home.nsf/IndexFormView?OpenView
静岡県,磐田北高等学校,https://school.js88.com/scl_h/22008680/,438-0086,静岡県 磐田市見付2031-2,https://www.edu.pref.shizuoka.jp/iwatakita-h/home.nsf/
静岡県,川根高等学校,https://school.js88.com/scl_h/22008500/,428-0301,静岡県 榛原郡川根本町徳山1644-1,http://www.edu.pref.shizuoka.jp/kawane-h/home.nsf/
静岡県,磐田南高等学校,https://school.js88.com/scl_h/22008670/,438-8686,静岡県 磐田市見付3084,https://www.edu.pref.shizuoka.jp/iwataminami-h/home.nsf/
静岡県,袋井高等学校,https://school.js88.com/scl_h/22008620/,437-0031,静岡県 袋井市愛野2446-1,http://www.edu.pref.shizuoka.jp/fukuroi-h/home.nsf/
静岡県,掛川西高等学校,https://school.js88.com/scl_h/22008550/,436-0054,静岡県 掛川市城西一丁目1番6号,https://www.edu.pref.shizuoka.jp/kakegawanishi-h/home.nsf/IndexFormView?OpenView
静岡県,静岡県立浜松湖北高等学校佐久間分校,https://school.js88.com/scl_h/22008660/,431-3908,静岡県 浜松市天竜区佐久間町中部683-1,httpS://www.edu.pref.shizuoka.jp/sakuma-b/home.nsf
静岡県,横須賀高等学校,https://school.js88.com/scl_h/22008590/,437-1301,静岡県 掛川市横須賀1491-1,http://www.edu.pref.shizuoka.jp/yokosuka-h/home.nsf/
静岡県,浜松城北工業高等学校,https://school.js88.com/scl_h/22008780/,430-0906,静岡県 浜松市中区住吉5-16-1,http://www.edu.pref.shizuoka.jp/hamamatsujohoku-th/home.nsf
静岡県,天竜高等学校,https://school.js88.com/scl_h/22008650/,431-3314,静岡県 浜松市天竜区二俣町二俣601,https://www.edu.pref.shizuoka.jp/tenryu-h/
静岡県,磐田西高等学校,https://school.js88.com/scl_h/22008700/,438-0078,静岡県 磐田市中泉2680-1,http://www.edu.pref.shizuoka.jp/iwatanishi-h/home.nsf/
静岡県,榛原高等学校,https://school.js88.com/scl_h/22008520/,421-0422,静岡県 牧之原市静波850,https://www.edu.pref.shizuoka.jp/haibara-h/home.nsf/
静岡県,静岡大成高等学校,https://school.js88.com/scl_h/22009190/,420-0839,静岡県 静岡市葵区鷹匠2-4-18,https://www.s-taisei.ed.jp
静岡県,天竜高等学校春野校舎,https://school.js88.com/scl_h/22008960/,437-0625,静岡県 浜松市天竜区春野町堀之内284,https://www.edu.pref.shizuoka.jp/haruno-b/home.nsf/IndexFormView?OpenView
静岡県,飛龍高等学校,https://school.js88.com/scl_h/22009110/,410-0013,静岡県 沼津市東熊堂491,https://hiryu.ed.jp/
静岡県,東海大学付属静岡翔洋高等学校,https://school.js88.com/scl_h/22009180/,424-8611,静岡県 静岡市清水区折戸3-20-1,https://www.shoyo.tokai.ed.jp/
静岡県,新居高等学校,https://school.js88.com/scl_h/22008810/,431-0304,静岡県 湖西市新居町内山2036,https://arai-h.ed.jp/
静岡県,御殿場西高等学校,https://school.js88.com/scl_h/22009060/,412-0041,静岡県 御殿場市ぐみ沢644-1,https://gotembanishi-h.ed.jp/
静岡県,浜松湖北高等学校,https://school.js88.com/scl_h/22008820/,431-2213,静岡県 浜松市北区引佐町金指1428,http://www.edu.pref.shizuoka.jp/kohoku-h/home.nsf
静岡県,静岡サレジオ高等学校,https://school.js88.com/scl_h/22009170/,424-8624,静岡県 静岡市清水区中之郷3-2-1,https://www.ssalesio.ac.jp/
静岡県,浜松湖南高等学校,https://school.js88.com/scl_h/22009010/,431-0203,静岡県 浜松市中央区馬郡町3791-1,https://www.edu.pref.shizuoka.jp/hamamatsukonan-h/home.nsf
静岡県,富士東高等学校,https://school.js88.com/scl_h/22008920/,417-8571,静岡県 富士市今泉2921,https://www.edu.pref.shizuoka.jp/fujihigashi-h/home.nsf/
静岡県,城南静岡高等学校,https://school.js88.com/scl_h/22009210/,422-8074,静岡県 静岡市駿河区南八幡町1-1,https://www.johnan.ac.jp/
静岡県,静岡県立駿河総合高等学校,https://school.js88.com/scl_h/22008900/,422-8032,静岡県 静岡市駿河区有東3-4-17,https://www.edu.pref.shizuoka.jp/surugasogo-h/home.nsf/IndexFormView?OpenView
静岡県,伊豆中央高等学校,https://school.js88.com/scl_h/22008930/,410-2122,静岡県 伊豆の国市寺家970-1,http://www.edu.pref.shizuoka.jp/izuchuo-h/home.nsf
静岡県,浜北西高等学校,https://school.js88.com/scl_h/22008940/,434-0003,静岡県 浜松市浜北区新原4175-1,https://www.edu.pref.shizuoka.jp/hamakitanishi-h/home.nsf/
静岡県,沼津高等学校,https://school.js88.com/scl_h/22008860/,410-0031,静岡県 沼津市三枚橋字鐘突免673,https://swa.numazu-szo.ed.jp/numazu200
静岡県,浜名高等学校,https://school.js88.com/scl_h/22008800/,434-0033,静岡県 浜松市浜名区西美薗2939-1,http://www.edu.pref.shizuoka.jp/hamana-h/home.nsf
静岡県,加藤学園高等学校,https://school.js88.com/scl_h/22009130/,410-0022,静岡県 沼津市大岡自由ヶ丘1979,https://www.katogaku.jp/KatohHS/
静岡県,静岡理工科大学星陵高等学校,https://school.js88.com/scl_h/22009140/,418-0035,静岡県 富士宮市星山1068,https://starhill.ed.jp/
静岡県,静岡市立高等学校,https://school.js88.com/scl_h/22008890/,420-0803,静岡県 静岡市葵区千代田3-1-1,http://www.shizuokacity-h.ed.jp/
静岡県,小山高等学校,https://school.js88.com/scl_h/22009050/,410-1313,静岡県 駿東郡小山町竹之下369,http://www.edu.pref.shizuoka.jp/oyama-h/home.nsf/
静岡県,富士市立高等学校,https://school.js88.com/scl_h/22008870/,417-0847,静岡県 富士市比奈1654,https://fuji-ichiritsu.jp/
