都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
秋田県,羽後高等学校,https://school.js88.com/scl_h/22030320/,012-1132,秋田県 雄勝郡羽後町字大戸1,http://www.ugo-h.akita-pref.ed.jp/
秋田県,秋田中央高等学校,https://school.js88.com/scl_h/22030380/,011-0943,秋田県 秋田市土崎港南3-2-78,https://akitachuo-h.jp/
秋田県,秋田商業高等学校,https://school.js88.com/scl_h/22030390/,010-1603,秋田県 秋田市新屋勝平台1-1,https://akisho.ed.jp/
秋田県,横手城南高等学校,https://school.js88.com/scl_h/22030270/,013-0016,秋田県 横手市根岸町2-14,http://www.johnan-h.net/
秋田県,六郷高等学校,https://school.js88.com/scl_h/22030230/,019-1404,秋田県 仙北郡美郷町六郷字馬場52番地,http://rokugo-h.com/
秋田県,秋田明徳館高等学校（定時制）,https://school.js88.com/scl_h/22108760/,010-0001,秋田県 秋田市中通2-1-51,http://www.meitoku-h.akita-pref.ed.jp/
秋田県,秋田明徳館高等学校（通信制）,https://school.js88.com/scl_h/24000571/,010-0001,秋田県 秋田市中通2-1-51,http://www.meitoku-h.akita-pref.ed.jp/tsuu/tsuumenu.htm
秋田県,湯沢翔北高等学校,https://school.js88.com/scl_h/22030310/,012-0823,秋田県 湯沢市湯ノ原2-1-1,https://yuzawashouhoku.net/
秋田県,本荘高等学校（定時制）,https://school.js88.com/scl_h/22100940/,015-8585,秋田県 由利本荘市陳場岱6,http://www.honjo-h.akita-pref.ed.jp/teiji/
秋田県,増田高等学校,https://school.js88.com/scl_h/22030290/,019-0701,秋田県 横手市増田町増田一本柳137,https://www.masuda-h.net/
秋田県,ノースアジア大学明桜高等学校,https://school.js88.com/scl_h/22030480/,010-8525,秋田県 秋田市下北手桜守沢8-1,https://www.meioh.ed.jp/
秋田県,秋田西高等学校,https://school.js88.com/scl_h/22030430/,010-0101,秋田県 潟上市天王字追分西26-1,http://www.akitanishi-h.akita-pref.ed.jp/
秋田県,西仙北高等学校,https://school.js88.com/scl_h/22030350/,019-2112,秋田県 大仙市刈和野字北ノ沢嶋山5-1,http://www.nishisenboku-h.akita-pref.ed.jp/
秋田県,平成高等学校,https://school.js88.com/scl_h/22030470/,013-0101,秋田県 横手市平鹿町上吉田字角掛60,http://www.heisei-h.akita-pref.ed.jp/wp/
秋田県,能代松陽高等学校,https://school.js88.com/scl_h/22030400/,016-0851,秋田県 能代市緑町4番7号,http://www.noshiroshoyo-h.akita-pref.ed.jp
秋田県,新屋高等学校,https://school.js88.com/scl_h/22030450/,010-1651,秋田県 秋田市豊岩石田坂字鎌塚77-3,http://www.araya-h.akita-pref.ed.jp/
秋田県,横手高等学校定時制課程青雲館,https://school.js88.com/scl_h/22100960/,013-0037,秋田県 横手市前郷2番町10-1,http://www.yokote-h-tei.akita-pref.ed.jp/
秋田県,雄物川高等学校,https://school.js88.com/scl_h/22030300/,013-0205,秋田県 横手市雄物川町今宿字まみ袋125,http://www.omonogawa-hs.com/htdocs/
