都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
山口県,山口農業高等学校・西市分校,https://school.js88.com/scl_h/22035320/,750-0421,山口県 下関市豊田町殿敷834-5,https://www.yamaguchi-na.ysn21.jp/
山口県,豊浦高等学校,https://school.js88.com/scl_h/22035330/,752-0984,山口県 下関市長府宮崎町1-1,http://www.toyora.jp/index.php
山口県,宇部西高等学校,https://school.js88.com/scl_h/22035210/,759-0202,山口県 宇部市沖ノ旦,http://www.ubenishi-h.ysn21.jp/
山口県,山口農業高等学校,https://school.js88.com/scl_h/22035180/,754-0001,山口県 山口市小郡上郷980-1,http://www.yamaguchi-a.ysn21.jp/
山口県,新南陽高等学校,https://school.js88.com/scl_h/22035490/,746-0011,山口県 周南市土井1-8-1,http://www.sinnanyo-h.ysn21.jp/
山口県,西京高等学校,https://school.js88.com/scl_h/22035530/,753-0851,山口県 山口市黒川2580-1,http://www.saikyo-h.ysn21.jp
山口県,小野田高等学校,https://school.js88.com/scl_h/22035240/,756-0080,山口県 山陽小野田市くし山1丁目26-1,https://www.onoda-h.ysn21.jp/
山口県,萩高等学校,https://school.js88.com/scl_h/22035440/,758-0057,山口県 萩市堀内132,https://www.hagi-h.ysn21.jp/
山口県,宇部商業高等学校,https://school.js88.com/scl_h/22035220/,759-0207,山口県 宇部市際波岡の原220,https://ubesho.jp/
山口県,大津緑洋高等学校,https://school.js88.com/scl_h/22035420/,759-4101,山口県 長門市東深川427-2,http://www.ohtsuryokuyou-h.ysn21.jp/
山口県,下関南高等学校,https://school.js88.com/scl_h/22035360/,751-0826,山口県 下関市後田町1-8-1,https://www.minami-h.ysn21.jp/
山口県,美祢青嶺高等学校,https://school.js88.com/scl_h/22035300/,759-2212,山口県 美祢市大嶺町東分299,https://www.mineseiryo-h.ysn21.jp/
山口県,下関北高等学校,https://school.js88.com/scl_h/22035400/,759-5511,山口県 下関市豊北町滝部1003番地,https://www.shimonosekikita-h.ysn21.jp/
山口県,長府高等学校,https://school.js88.com/scl_h/22035340/,752-0966,山口県 下関市長府亀の甲2-3-1,http://www.chofu-h.ysn21.jp/
山口県,山口県桜ケ丘高等学校,https://school.js88.com/scl_h/22035580/,745-0851,山口県 周南市大字徳山5626-1,https://www.y-sakuragaoka.ed.jp/
山口県,下関工科高等学校,https://school.js88.com/scl_h/22035390/,759-6613,山口県 下関市富任町4-1-1,https://www.shimonosekikoka-h.ysn21.jp/
山口県,下関商業高等学校,https://school.js88.com/scl_h/22035470/,751-0826,山口県 下関市後田町4-11-1,https://shimosho.ed.jp/
山口県,宇部工業高等学校,https://school.js88.com/scl_h/22035230/,755-0036,山口県 宇部市北琴芝1-1-1,https://www.ube-t.ysn21.jp/
山口県,下関双葉高等学校（定時制）,https://school.js88.com/scl_h/34055751/,751-0826,山口県 下関市後田町4丁目25-1,https://www.futaba.ysn21.jp/
山口県,下松工業高等学校（定時制）,https://school.js88.com/scl_h/22105750/,744-0073,山口県 下松市美里町4-13-1,http://www.kudamatsu-t.ysn21.jp/20teiji/
山口県,下関工科高等学校（定時制）,https://school.js88.com/scl_h/22105850/,759-6613,山口県 下関市富任町4-1-1,http://www.sekko-t.ysn21.jp/Hp_nt_.html
山口県,松陰高等学校（通信制）,https://school.js88.com/scl_h/34031237/,740-0904,山口県 岩国市錦町宇佐郷507,http://sho-in.ed.jp/
山口県,野田学園高等学校,https://school.js88.com/scl_h/22035620/,753-0094,山口県 山口市野田56,https://www.nodagakuen.ed.jp/
山口県,厚狭高等学校南校舎（定時制）,https://school.js88.com/scl_h/22105830/,757-0002,山口県 山陽小野田市大字郡字岡崎475,https://www.asa-nh.ysn21.jp/%E3%83%9B%E3%83%BC%E3%83%A0
山口県,山口県鴻城高等学校,https://school.js88.com/scl_h/22035630/,754-0002,山口県 山口市小郡下郷258-2,https://www.y-kojohs.jp/
山口県,誠英高等学校（通信制）,https://school.js88.com/scl_h/34028524/,747-0813,山口県 防府市東三田尻1-2-14,http://www.seiei.ac.jp/
山口県,防府商工高等学校（定時制）,https://school.js88.com/scl_h/22105770/,747-0802,山口県 防府市中央町3-1,https://www.hofu-ct.ysn21.jp/%E3%83%9B%E3%83%BC%E3%83%A0
山口県,長門高等学校,https://school.js88.com/scl_h/22035740/,759-4101,山口県 長門市東深川中山1621,https://nagato.ac.jp/
山口県,早鞆高等学校,https://school.js88.com/scl_h/22035710/,750-8524,山口県 下関市上田中町8-3-1,https://www.hayatomo.ac.jp/
山口県,萩光塩学院高等学校,https://school.js88.com/scl_h/22035750/,758-0047,山口県 萩市東田町15番地,http://www.hagikoen.jp
山口県,精華学園高等学校（広域通信制）,https://school.js88.com/scl_h/22053150/,757-0401,山口県 宇部市大字東吉部3397,https://www.seikagakuen.ac.jp/
山口県,成進高等学校,https://school.js88.com/scl_h/22035660/,759-2212,山口県 美祢市大嶺町3294番地,https://www.mine-c.ed.jp/
山口県,山口中村学園高等学校,https://school.js88.com/scl_h/22035610/,753-8530,山口県 山口市駅通り1-1-1,https://www.y-nakamura.jp/
山口県,下関商業高等学校（定時制）,https://school.js88.com/scl_h/22105860/,751-0826,山口県 下関市後田町4-11-1,http://www.shimosho.ed.jp/
山口県,山口高等学校（通信制）,https://school.js88.com/scl_h/24000441/,753-8508,山口県 山口市糸米1-9-1,http://www.yamaguchi-h.ysn21.jp/
山口県,梅光学院高等学校,https://school.js88.com/scl_h/22035700/,750-0019,山口県 下関市丸山町2-9-1,https://www.baiko.ac.jp/highschool/
山口県,小野田高等学校（定時制）,https://school.js88.com/scl_h/22105810/,756-0080,山口県 山陽小野田市くし山1丁目26-1,http://www.onoda-h.ysn21.jp/teiji/
山口県,宇部フロンティア大学付属香川高等学校,https://school.js88.com/scl_h/22035670/,755-8560,山口県 宇部市文京町1-25,https://www.kagawa-h.ed.jp/
山口県,宇部工業高等学校（定時制）,https://school.js88.com/scl_h/22105800/,755-0036,山口県 宇部市北琴芝1-1-1,http://www.ube-t.ysn21.jp/html/02-course/kikai-teiji.html
山口県,徳山高等学校（定時制）,https://school.js88.com/scl_h/22105760/,745-0061,山口県 周南市鐘楼町2-50,http://www.tokuyama-h.ysn21.jp/kyouiku/teiji/basercms/
山口県,下関短期大学付属高等学校,https://school.js88.com/scl_h/22035730/,750-8508,山口県 下関市桜山町1-1,https://www.shimotan-hs.jp/
山口県,宇部中央高等学校（定時制）,https://school.js88.com/scl_h/22105790/,755-0039,山口県 宇部市東梶返4丁目10-30,http://www.ubechuo-h.ysn21.jp/kyouiku/
山口県,岩国商業高等学校・東分校（定時制）,https://school.js88.com/scl_h/22105730/,740-0014,山口県 岩国市日の出町1-60,http://www.iwakuni-hc.ysn21.jp/kyouiku/teiji/
山口県,山口高等学校（定時制）,https://school.js88.com/scl_h/22105780/,753-8508,山口県 山口市糸米1-9-1,http://www.yamaguchi-h.ysn21.jp/
山口県,下関西高等学校（定時制）,https://school.js88.com/scl_h/22105840/,751-0826,山口県 下関市後田町4-10-1,http://www.shimonishi-h.ysn21.jp/kyouiku/index.html
山口県,下関国際高等学校,https://school.js88.com/scl_h/22035690/,751-0862,山口県 下関市大字伊倉字四方山7番地,https://www.shiboyama.ac.jp/
