都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
岩手県,水沢農業高等学校,https://school.js88.com/scl_h/22028120/,023-0402,岩手県 奥州市胆沢小山笹森1,https://www2.iwate-ed.jp/msa-h/
岩手県,山田高等学校,https://school.js88.com/scl_h/22028430/,028-1361,岩手県 下閉伊郡山田町織笠8-6-2,https://www2.iwate-ed.jp/ymd-h/
岩手県,西和賀高等学校,https://school.js88.com/scl_h/22028100/,029-5503,岩手県 和賀郡西和賀町湯田19-25-2,https://www2.iwate-ed.jp/nwg-h/
岩手県,水沢工業高等学校,https://school.js88.com/scl_h/22028130/,023-0003,岩手県 奥州市水沢佐倉河道下100-1,http://www2.iwate-ed.jp/mst-h/
岩手県,水沢商業高等学校,https://school.js88.com/scl_h/22028140/,023-0064,岩手県 奥州市水沢区土器田1,http://www2.iwate-ed.jp/msc-h/
岩手県,大迫高等学校,https://school.js88.com/scl_h/22028040/,028-3203,岩手県 花巻市大迫町大迫9-19-1,https://www2.iwate-ed.jp/ooh-h/
岩手県,花巻南高等学校,https://school.js88.com/scl_h/22028010/,025-0053,岩手県 花巻市中北万丁目288-1,https://www2.iwate-ed.jp/hks-h/
岩手県,大船渡東高等学校,https://school.js88.com/scl_h/22028340/,022-0006,岩手県 大船渡市立根町冷清水1-1,http://www2.iwate-ed.jp/oft-h/
岩手県,住田高等学校,https://school.js88.com/scl_h/22028350/,029-2311,岩手県 気仙郡住田町世田米字川口12-1,https://www2.iwate-ed.jp/smi-h/
岩手県,黒沢尻工業高等学校,https://school.js88.com/scl_h/22028080/,024-8518,岩手県 北上市村崎野24-19,https://www2.iwate-ed.jp/kst-h/
岩手県,大東高等学校,https://school.js88.com/scl_h/22028250/,029-0523,岩手県 一関市大東町摺沢堀河ノ沢34-4,https://www2.iwate-ed.jp/dai-h/
岩手県,黒沢尻北高等学校,https://school.js88.com/scl_h/22028050/,024-0012,岩手県 北上市常盤台1-1-69,http://www2.iwate-ed.jp/ksn-h/
岩手県,花泉高等学校,https://school.js88.com/scl_h/22028240/,029-3101,岩手県 一関市花泉町花泉林の沢17-9,http://www2.iwate-ed.jp/han-h/
岩手県,岩谷堂高等学校,https://school.js88.com/scl_h/22028180/,023-1101,岩手県 奥州市江刺岩谷堂字根岸116,http://www2.iwate-ed.jp/iyd-h/
岩手県,水沢高等学校,https://school.js88.com/scl_h/22028110/,023-0864,岩手県 奥州市水沢字龍ヶ馬場5-1,http://www2.iwate-ed.jp/msw-h/
岩手県,一関工業高等学校,https://school.js88.com/scl_h/22028230/,021-0902,岩手県 一関市萩荘釜ケ渕50,https://www2.iwate-ed.jp/ict-h/
