都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
栃木県,壬生高等学校,https://school.js88.com/scl_h/22001570/,321-0221,栃木県 下都賀郡壬生町藤井1194,http://www.tochigi-edu.ed.jp/mibu/nc2/
栃木県,矢板東高等学校,https://school.js88.com/scl_h/22001870/,329-2136,栃木県 矢板市東町4-8,https://www.tochigi-edu.ed.jp/yaitahigashi/nc3/
栃木県,烏山高等学校,https://school.js88.com/scl_h/22001750/,321-0621,栃木県 那須烏山市中央3-9-8,http://www.tochigi-edu.ed.jp/karasuyama/nc2/
栃木県,足利清風高等学校,https://school.js88.com/scl_h/22001670/,326-0846,栃木県 足利市山下町2110,https://www.tochigi-edu.ed.jp/ashikagaseifu/nc3/
栃木県,小山南高等学校,https://school.js88.com/scl_h/22001940/,329-0205,栃木県 小山市間々田23-1,https://www.tochigi-edu.ed.jp/onan/nc3/
栃木県,足利南高等学校,https://school.js88.com/scl_h/22001630/,326-0334,栃木県 足利市下渋垂町980,http://www.tochigi-edu.ed.jp/ashikagaminami/
栃木県,真岡高等学校,https://school.js88.com/scl_h/22001690/,321-4331,栃木県 真岡市白布ヶ丘24-1,https://www.tochigi-edu.ed.jp/moka/nc3/
栃木県,真岡女子高等学校,https://school.js88.com/scl_h/22001700/,321-4306,栃木県 真岡市台町2815,http://www.tochigi-edu.ed.jp/mokajoshi/nc2/
栃木県,佐野高等学校,https://school.js88.com/scl_h/22001590/,327-0847,栃木県 佐野市天神町761-1,http://www.tochigi-edu.ed.jp/sano/
栃木県,栃木工業高等学校,https://school.js88.com/scl_h/22001550/,328-0063,栃木県 栃木市岩出町129,https://www.tochigi-edu.ed.jp/tochigikogyo/nc3/
栃木県,黒磯高等学校,https://school.js88.com/scl_h/22001840/,325-0051,栃木県 那須塩原市豊町6-1,https://www.tochigi-edu.ed.jp/kuroiso/nc3/
栃木県,矢板高等学校,https://school.js88.com/scl_h/22001860/,329-2155,栃木県 矢板市片俣618-2,https://www.tochigi-edu.ed.jp/yaita/nc3/
栃木県,足利高等学校,https://school.js88.com/scl_h/22001620/,326-0801,栃木県 足利市有楽町837-1（2024年10月から）,http://www.tochigi-edu.ed.jp/ashikaga/nc2/
栃木県,黒羽高等学校,https://school.js88.com/scl_h/22001800/,324-0234,栃木県 大田原市前田780,https://www.tochigi-edu.ed.jp/kurobane/nc3/
栃木県,佐野東高等学校,https://school.js88.com/scl_h/22001600/,327-0025,栃木県 佐野市金屋下町12,https://www.tochigi-edu.ed.jp/sanohigashi/nc3/
栃木県,大田原女子高等学校,https://school.js88.com/scl_h/22001790/,324-0053,栃木県 大田原市元町1-5-43,https://www.tochigi-edu.ed.jp/otawarajoshi/nc3/
栃木県,茂木高等学校,https://school.js88.com/scl_h/22001740/,321-3595,栃木県 芳賀郡茂木町茂木288,https://www.tochigi-edu.ed.jp/motegi/nc3
栃木県,大田原高等学校,https://school.js88.com/scl_h/22001780/,324-0058,栃木県 大田原市紫塚3-2651,http://www.tochigi-edu.ed.jp/otawara/nc2/
栃木県,真岡北陵高等学校,https://school.js88.com/scl_h/22001710/,321-4415,栃木県 真岡市下籠谷396,http://www.tochigi-edu.ed.jp/mokahokuryo/nc2/
栃木県,益子芳星高等学校,https://school.js88.com/scl_h/22001930/,321-4216,栃木県 芳賀郡益子町塙2382-1,https://www.tochigi-edu.ed.jp/mashikohosei/nc3/
栃木県,馬頭高等学校,https://school.js88.com/scl_h/22001770/,324-0613,栃木県 那須郡那珂川町馬頭1299-2,http://www.tochigi-edu.ed.jp/bato/nc3/
栃木県,那須清峰高等学校,https://school.js88.com/scl_h/22001820/,329-2712,栃木県 那須塩原市下永田6-4,https://www.tochigi-edu.ed.jp/nasuseiho/nc3/
栃木県,佐野松桜高等学校,https://school.js88.com/scl_h/22001610/,327-0102,栃木県 佐野市出流原町643-5,https://www.tochigi-edu.ed.jp/sanoshooh/nc3/
栃木県,日々輝学園高等学校　宇都宮キャンパス（通信制）,https://school.js88.com/scl_h/34031186/,320-0807,栃木県 宇都宮市松が峰1丁目1番14号,http://www.hibiki-gakuen.ed.jp/
栃木県,青藍泰斗高等学校,https://school.js88.com/scl_h/22002130/,327-0501,栃木県 佐野市葛生東2-8-3,http://www.seirantaito.ed.jp
栃木県,学悠館高等学校（通信制）,https://school.js88.com/scl_h/34028506/,328-8558,栃木県 栃木市沼和田町2-2,https://www.tochigi-edu.ed.jp/gakuyukan/nc3/
栃木県,鹿島学園高等学校　宇都宮個別指導キャンパス,https://school.js88.com/scl_h/34031185/,321-0953,栃木県 宇都宮市東宿郷1-7-2アジマコーポ2F,
栃木県,鹿沼東高等学校,https://school.js88.com/scl_h/22001960/,322-0002,栃木県 鹿沼市千渡2050,https://www.tochigi-edu.ed.jp/kanumahigashi/nc3/
栃木県,大田原東高等学校（定時制）,https://school.js88.com/scl_h/22108510/,324-0053,栃木県 大田原市元町1-5-43,https://www.tochigi-edu.ed.jp/otawarahigashi/nc3t/
栃木県,上三川高等学校,https://school.js88.com/scl_h/22001970/,329-0524,栃木県 河内郡上三川町多功994-4,https://www.tochigi-edu.ed.jp/kaminokawa/nc3/
栃木県,栃木翔南高等学校,https://school.js88.com/scl_h/34029511/,329-4407,栃木県 栃木市大平町川連370,http://www.tochigi-edu.ed.jp/tochigishonan/nc3/
栃木県,宇都宮商業高等学校（定時制）,https://school.js88.com/scl_h/22101240/,320-0014,栃木県 宇都宮市大曽3-1-46,https://www.tochigi-edu.ed.jp/utsunomiyashogyo/nct3/
栃木県,佐野清澄高等学校,https://school.js88.com/scl_h/22002070/,327-0843,栃木県 佐野市堀米町840,http://www.sanokiyosumi-h.ed.jp/
栃木県,宇都宮短期大学附属高等学校,https://school.js88.com/scl_h/22002040/,320-8585,栃木県 宇都宮市睦町1-35,https://www.utanf-jh.ed.jp/
栃木県,足利大学附属高等学校,https://school.js88.com/scl_h/22002100/,326-0397,栃木県 足利市福富町2142,http://www.ashitech-h.ed.jp/
栃木県,宇都宮清陵高等学校,https://school.js88.com/scl_h/22001990/,321-3236,栃木県 宇都宮市竹下町908-3,https://www.tochigi-edu.ed.jp/utsunomiyaseiryo/nc3/
栃木県,宇都宮北高等学校,https://school.js88.com/scl_h/22001950/,321-0973,栃木県 宇都宮市岩曽町606,http://www.tochigi-edu.ed.jp/utsunomiyakita/nc3/
栃木県,日々輝学園高等学校　本校（通信制）,https://school.js88.com/scl_h/34028539/,329-2332,栃木県 塩谷郡塩谷町大宮2475-1,https://www.hibiki-gakuen.ed.jp/
栃木県,学悠館高等学校（定時制）,https://school.js88.com/scl_h/34028617/,328-8558,栃木県 栃木市沼和田町2-2,http://www.tochigi-edu.ed.jp/gakuyukan/nc2/?page_id=29
栃木県,宇都宮文星女子高等学校,https://school.js88.com/scl_h/22002030/,320-0048,栃木県 宇都宮市北一の沢町24-35,http://www.bunsei-gh.ed.jp/
栃木県,矢板東高等学校（定時制）,https://school.js88.com/scl_h/22101320/,329-2136,栃木県 矢板市東町4-8,
栃木県,小山西高等学校,https://school.js88.com/scl_h/22002000/,323-0007,栃木県 小山市松沼741,https://www.tochigi-edu.ed.jp/oyamanishi/nc3/
栃木県,真岡高等学校（定時制）,https://school.js88.com/scl_h/22101310/,321-4331,栃木県 真岡市白布ケ丘24-1,
栃木県,宇都宮工業高等学校（定時制）,https://school.js88.com/scl_h/22101230/,320-0198,栃木県 宇都宮市雀宮町52番地,http://www.tochigi-edu.ed.jp/utsunomiyakogyo/
栃木県,星の杜高等学校,https://school.js88.com/scl_h/22002050/,321-3233,栃木県 宇都宮市上籠谷町3776,https://hoshinomori.ed.jp/
栃木県,足利工業高等学校（定時制）,https://school.js88.com/scl_h/22101300/,326-0817,栃木県 足利市西宮町2908-1,http://www.tochigi-edu.ed.jp/ashikagakogyo/nct2/index.php?page_id=0
栃木県,白鴎大学足利高等学校,https://school.js88.com/scl_h/22002110/,326-0054,栃木県 足利市伊勢南町3-2,https://hakuoh-h.jp/
栃木県,佐野日本大学中等教育学校,https://school.js88.com/scl_h/34031199/,372-0192,栃木県 佐野市石塚町2555,http://ss.sanonihon-u-h.ed.jp/
栃木県,鹿沼商工高等学校（定時制）,https://school.js88.com/scl_h/22101250/,322-0049,栃木県 鹿沼市花岡町180-1,http://www.tochigi-edu.ed.jp/kanumashoko/nct2/?page_id=16
栃木県,宇都宮高等学校（通信制）,https://school.js88.com/scl_h/24000101/,320-0846,栃木県 宇都宮市滝の原3-5-70,http://www.tochigi-edu.ed.jp/utsunomiya/nct2/
栃木県,文星芸術大学附属高等学校,https://school.js88.com/scl_h/22002020/,320-0865,栃木県 宇都宮市睦町1-4,https://www.bunsei.ed.jp/
