都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
神奈川県,二俣川高等学校,https://school.js88.com/scl_h/22040390/,241-0815,神奈川県 横浜市旭区中尾1-5-1,http://www.pen-kanagawa.ed.jp/futamatagawa-h/
神奈川県,鶴見高等学校,https://school.js88.com/scl_h/22040260/,230-0012,神奈川県 横浜市鶴見区下末吉6-2-1,https://www.pen-kanagawa.ed.jp/tsurumi-h/
神奈川県,市ケ尾高等学校,https://school.js88.com/scl_h/22040460/,225-0024,神奈川県 横浜市青葉区市ケ尾町1854番地,https://www.pen-kanagawa.ed.jp/ichigao-h
神奈川県,神奈川工業高等学校,https://school.js88.com/scl_h/22040270/,221-0812,神奈川県 横浜市神奈川区平川町19-1,https://www.pen-kanagawa.ed.jp/kanagawa-th/index.html
神奈川県,磯子工業高等学校,https://school.js88.com/scl_h/22040410/,235-0023,神奈川県 横浜市磯子区森5-24-1,https://www.pen-kanagawa.ed.jp/isogo-th/
神奈川県,横浜明朋高等学校（定時制）,https://school.js88.com/scl_h/22040340/,234-0054,神奈川県 横浜市港南区港南台9-18-1,https://www.pen-kanagawa.ed.jp/y-meiho-h/index.html
神奈川県,横浜清陵高等学校,https://school.js88.com/scl_h/22040320/,232-0007,神奈川県 横浜市南区清水ヶ丘41,https://www.pen-kanagawa.ed.jp/y-seiryo-h/index.html
神奈川県,光陵高等学校,https://school.js88.com/scl_h/22040360/,240-0026,神奈川県 横浜市保土ヶ谷区権太坂1-7-1,https://www.pen-kanagawa.ed.jp/koryo-h/
神奈川県,商工高等学校,https://school.js88.com/scl_h/22040370/,240-0035,神奈川県 横浜市保土ケ谷区今井町743番地,https://www.pen-kanagawa.ed.jp/shoko-h/
神奈川県,横浜翠嵐高等学校,https://school.js88.com/scl_h/22040280/,221-0854,神奈川県 横浜市神奈川区三ツ沢南町1-1,http://www.yokohamasuiran-h.pen-kanagawa.ed.jp/
神奈川県,自然学園高等学校相模原キャンパス（通信制）,https://school.js88.com/scl_h/22025980/,252-0238,神奈川県 相模原市中央区星が丘4-2-45,http://www.shizengakuen.ed.jp/
神奈川県,横浜立野高等学校,https://school.js88.com/scl_h/22040310/,231-0825,神奈川県 横浜市中区本牧間門40-1,https://www.pen-kanagawa.ed.jp/y-tateno-h/
神奈川県,川和高等学校,https://school.js88.com/scl_h/22040450/,224-0057,神奈川県 横浜市都筑区川和町2226-1,https://www.pen-kanagawa.ed.jp/kawawa-h/
神奈川県,横浜平沼高等学校,https://school.js88.com/scl_h/22040290/,220-0073,神奈川県 横浜市西区岡野1-5-8,https://yokohamahiranuma-h.pen-kanagawa.ed.jp
神奈川県,港北高等学校,https://school.js88.com/scl_h/22040440/,222-0037,神奈川県 横浜市港北区大倉山7-35-1,https://www.pen-kanagawa.ed.jp/kohoku-h/
神奈川県,旭高等学校,https://school.js88.com/scl_h/22040400/,241-0806,神奈川県 横浜市旭区下川井町2247,http://www.asahi-h.pen-kanagawa.ed.jp/
神奈川県,横浜南陵高等学校,https://school.js88.com/scl_h/22040330/,234-0053,神奈川県 横浜市港南区日野中央2-26-1,https://www.pen-kanagawa.ed.jp/y-nanryo-h/
神奈川県,金沢総合高等学校,https://school.js88.com/scl_h/22040430/,236-0051,神奈川県 横浜市金沢区富岡東6-34-1,https://www.pen-kanagawa.ed.jp/kanazawasogo-ih/
神奈川県,希望ケ丘高等学校,https://school.js88.com/scl_h/22040380/,241-0824,神奈川県 横浜市旭区南希望が丘79-1,https://www.pen-kanagawa.ed.jp/kibogaoka-h/
神奈川県,横浜国際高等学校,https://school.js88.com/scl_h/22040420/,232-0066,神奈川県 横浜市南区六ツ川1-731,https://www.pen-kanagawa.ed.jp/yokohamakokusai-h
神奈川県,霧が丘高等学校,https://school.js88.com/scl_h/22040470/,226-0016,神奈川県 横浜市緑区霧が丘6-16-1,https://www.pen-kanagawa.ed.jp/kirigaoka-h/
神奈川県,横浜緑ケ丘高等学校,https://school.js88.com/scl_h/22040300/,231-0832,神奈川県 横浜市中区本牧緑ケ丘37,https://www.pen-kanagawa.ed.jp/y-midorigaoka-h/
神奈川県,藤沢工科高等学校,https://school.js88.com/scl_h/22040810/,252-0803,神奈川県 藤沢市今田744,https://www.pen-kanagawa.ed.jp/fujisawakoka-th/
神奈川県,百合丘高等学校,https://school.js88.com/scl_h/22040620/,214-0036,神奈川県 川崎市多摩区南生田4-2-1,https://www.pen-kanagawa.ed.jp/yurigaoka-h/index.html
神奈川県,高浜高等学校,https://school.js88.com/scl_h/22040720/,254-0805,神奈川県 平塚市高浜台8-1,https://takahama-h.pen-kanagawa.ed.jp/
神奈川県,藤沢西高等学校,https://school.js88.com/scl_h/22040800/,251-0861,神奈川県 藤沢市大庭3608-2,https://www.pen-kanagawa.ed.jp/fujisawanishi-h/index.html
神奈川県,柏陽高等学校,https://school.js88.com/scl_h/22040490/,247-0004,神奈川県 横浜市栄区柏陽1-1,https://www.pen-kanagawa.ed.jp/hakuyo-h/
神奈川県,平塚農商高等学校,https://school.js88.com/scl_h/22040700/,254-0064,神奈川県 平塚市達上ヶ丘10-10,https://www.pen-kanagawa.ed.jp/hiratsukanousyou-h/
神奈川県,松陽高等学校,https://school.js88.com/scl_h/22040500/,245-0016,神奈川県 横浜市泉区和泉町7713番地,https://www.pen-kanagawa.ed.jp/shoyo-h/
