都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
香川県,香川中央高等学校,https://school.js88.com/scl_h/22043570/,761-1794,香川県 高松市香川町大野2001,https://www.kagawa-edu.jp/kgchuh02/index.html
香川県,穴吹学園高等学校（通信制）,https://school.js88.com/scl_h/34055776/,760-0017,香川県 高松市番町2-4-14,https://hs.anabuki.ac.jp/
香川県,大手前高松高等学校,https://school.js88.com/scl_h/22043630/,761-8062,香川県 高松市室新町1166,https://www.otemae.net/
香川県,高松高等学校（通信制）,https://school.js88.com/scl_h/24000451/,760-0017,香川県 高松市番町3-1-1,http://www.kagawa-edu.jp/takah01/index/l3.html
香川県,英明高等学校,https://school.js88.com/scl_h/22043610/,760-0006,香川県 高松市亀岡町1-10,https://www.eimei.ed.jp/
香川県,三木高等学校（定時制）,https://school.js88.com/scl_h/22106080/,761-0702,香川県 木田郡三木町平木750,http://www.kagawa-edu.jp/mikih01/top.htm
香川県,高松商業高等学校（定時制）,https://school.js88.com/scl_h/22106020/,760-0068,香川県 高松市松島町1-18-54,http://www.kagawa-edu.jp/takash01/
香川県,大手前丸亀高等学校,https://school.js88.com/scl_h/22043650/,763-0034,香川県 丸亀市大手町1-6-1,https://www.otemae.ed.jp/
香川県,観音寺第一高等学校（定時制）,https://school.js88.com/scl_h/22106070/,768-0060,香川県 観音寺市観音寺町甲648-1,http://www.kagawa-edu.jp/kanich01/index.php/school/teijisei
香川県,高松高等学校（定時制）,https://school.js88.com/scl_h/22106000/,760-0017,香川県 高松市番町3-1-1,http://www.kagawa-edu.jp/takah01/index/l3.html
香川県,多度津高等学校（定時制）,https://school.js88.com/scl_h/22106050/,764-0011,香川県 仲多度郡多度津町栄町1-1-82,http://www.kagawa-edu.jp/takouh01/
香川県,村上学園高等学校（通信制）,https://school.js88.com/scl_h/34031234/,763-0048,香川県 丸亀市幸町1-10-16,http://murakami-gakuen.com/
香川県,高松中央高等学校,https://school.js88.com/scl_h/22043620/,760-0068,香川県 高松市松島町1-14-8,https://www.ta-chuo.ed.jp/
