都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
愛媛県,上浮穴高等学校,https://school.js88.com/scl_h/22043970/,791-1206,愛媛県 上浮穴郡久万高原町上野尻甲486,https://kamiukena-h.esnet.ed.jp/
愛媛県,松山中央高等学校,https://school.js88.com/scl_h/22044230/,791-1114,愛媛県 松山市井門町1220,http://matsuyamachuo-h.esnet.ed.jp/
愛媛県,松山商業高等学校,https://school.js88.com/scl_h/22043950/,790-8530,愛媛県 松山市旭町71,http://matsuyama-ch.esnet.ed.jp/
愛媛県,内子高等学校　小田分校,https://school.js88.com/scl_h/22043980/,791-3502,愛媛県 喜多郡内子町寺村978,https://oda-h.esnet.ed.jp/
愛媛県,伊予農業高等学校,https://school.js88.com/scl_h/22043990/,799-3111,愛媛県 伊予市下吾川1433,https://iyo-ah.esnet.ed.jp/
愛媛県,今治北高等学校・大三島分校,https://school.js88.com/scl_h/22043900/,794-1304,愛媛県 今治市大三島町宮浦5297-2,https://ohmishima-h.esnet.ed.jp/
愛媛県,今治工業高等学校,https://school.js88.com/scl_h/22043860/,794-0822,愛媛県 今治市河南町1-1-36,https://imabari-th.esnet.ed.jp/
愛媛県,北宇和高等学校三間分校,https://school.js88.com/scl_h/22044160/,798-1115,愛媛県 宇和島市三間町戸雁764-3,https://mima-h.esnet.ed.jp/
愛媛県,北宇和高等学校,https://school.js88.com/scl_h/22044170/,798-1397,愛媛県 北宇和郡鬼北町近永942,http://kitauwa-h.esnet.ed.jp/
愛媛県,松山工業高等学校,https://school.js88.com/scl_h/22043940/,790-0021,愛媛県 松山市真砂町1,https://matsuyama-th.esnet.ed.jp/
愛媛県,宇和高等学校,https://school.js88.com/scl_h/22044100/,797-0015,愛媛県 西予市宇和町卯之町4-190-1,https://uwa-h.esnet.ed.jp/
愛媛県,北条高等学校,https://school.js88.com/scl_h/22043910/,799-2493,愛媛県 松山市北条辻600-1,http://ehm-hojo-h.esnet.ed.jp/
愛媛県,川之石高等学校,https://school.js88.com/scl_h/22044070/,796-0201,愛媛県 八幡浜市保内町川之石1番耕地112番地,https://kawanoishi-h.esnet.ed.jp/
愛媛県,長浜高等学校,https://school.js88.com/scl_h/22044030/,799-3401,愛媛県 大洲市長浜甲480-1,https://ehm-nagahama-h.esnet.ed.jp/
愛媛県,東温高等学校,https://school.js88.com/scl_h/22043960/,791-0204,愛媛県 東温市志津川960,http://tohon-h.esnet.ed.jp/html/
愛媛県,八幡浜工業高等学校,https://school.js88.com/scl_h/22044060/,796-8003,愛媛県 八幡浜市古町2-3-1,http://yawatahama-th.esnet.ed.jp/
愛媛県,大洲高等学校,https://school.js88.com/scl_h/22044010/,795-8502,愛媛県 大洲市大洲737,https://ehm-ohzu-h.esnet.ed.jp/
愛媛県,伊予高等学校,https://school.js88.com/scl_h/22044220/,791-3102,愛媛県 伊予郡松前町北黒田119番地2,https://iyo-h.esnet.ed.jp/
愛媛県,八幡浜高等学校,https://school.js88.com/scl_h/22044050/,796-0010,愛媛県 八幡浜市松柏丙654,https://yawatahama-h.esnet.ed.jp/
愛媛県,宇和島水産高等学校,https://school.js88.com/scl_h/22044140/,798-0068,愛媛県 宇和島市明倫町1-2-20,https://uwajimasuisan-h.esnet.ed.jp/
愛媛県,松山東高等学校,https://school.js88.com/scl_h/22043920/,790-8521,愛媛県 松山市持田町2-2-12,https://matsuyamahigashi-h.esnet.ed.jp/
愛媛県,八幡浜高等学校（定時制）,https://school.js88.com/scl_h/22106190/,796-0010,愛媛県 八幡浜市松柏丙654,http://yawatahama-h.esnet.ed.jp/
