都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
長崎県,長崎北陽台高等学校,https://school.js88.com/scl_h/22047550/,851-2127,長崎県 西彼杵郡長与町高田郷3672,https://www2.news.ed.jp/hokuyoudai-h/
長崎県,川棚高等学校,https://school.js88.com/scl_h/22047270/,859-3616,長崎県 東彼杵郡川棚町白石郷64-1,https://www2.news.ed.jp/section/kawatana-h/
長崎県,大崎高等学校,https://school.js88.com/scl_h/22047310/,857-2427,長崎県 西海市大島町3468-1,https://www2.news.ed.jp/section/osaki-h/
長崎県,平戸高等学校,https://school.js88.com/scl_h/22047320/,859-5392,長崎県 平戸市草積町261,http://www2.news.ed.jp/section/hirado-h/
長崎県,国見高等学校,https://school.js88.com/scl_h/22047220/,859-1321,長崎県 雲仙市国見町多比良甲1020,https://www2.news.ed.jp/section/kunimi-h/
長崎県,島原農業高等学校,https://school.js88.com/scl_h/22047190/,855-0075,長崎県 島原市下折橋町4520,http://www.news.ed.jp/shimabara-ah/index.html
長崎県,上対馬高等学校,https://school.js88.com/scl_h/22047470/,817-1722,長崎県 対馬市上対馬町大浦230,https://www2.news.ed.jp/section/kamitsushima-h/index.html
長崎県,豊玉高等学校,https://school.js88.com/scl_h/22047480/,817-1201,長崎県 対馬市豊玉町仁位1331-2,https://www2.news.ed.jp/section/toyotama-h
長崎県,小浜高等学校,https://school.js88.com/scl_h/22047260/,854-0595,長崎県 雲仙市小浜町北野623,https://www2.news.ed.jp/section/obama-h/
長崎県,中五島高等学校,https://school.js88.com/scl_h/22047430/,853-2303,長崎県 南松浦郡新上五島町宿ノ浦郷162-1,https://www2.news.ed.jp/section/nakagoto-h/
長崎県,島原翔南高等学校,https://school.js88.com/scl_h/22047230/,859-2212,長崎県 南島原市西有家町須川810,http://www2.news.ed.jp/section/shounan-h/
長崎県,上五島高等学校,https://school.js88.com/scl_h/22047420/,857-4511,長崎県 南松浦郡新上五島町浦桑郷306,https://www2.news.ed.jp/section/kamigoto-h/
長崎県,鹿町工業高等学校,https://school.js88.com/scl_h/22047360/,859-6145,長崎県 佐世保市鹿町町土肥ノ浦110,https://www2.news.ed.jp/section/shikamachi-th/
長崎県,西彼杵高等学校,https://school.js88.com/scl_h/22047280/,857-2303,長崎県 西海市大瀬戸町瀬戸西濱郷663,https://www2.news.ed.jp/section/nishisonogi-h/
長崎県,五島南高等学校,https://school.js88.com/scl_h/22047410/,853-0702,長崎県 五島市岐宿町川原3487,https://www2.news.ed.jp/section/gotouminami-h/
長崎県,清峰高等学校,https://school.js88.com/scl_h/22047330/,857-0333,長崎県 北松浦郡佐々町中川原免111,https://www2.news.ed.jp/section/seiho-h/
長崎県,波佐見高等学校,https://school.js88.com/scl_h/22047520/,859-3725,長崎県 東彼杵郡波佐見町長野郷312-5,http://www.news.ed.jp/hasami-h/
長崎県,五島高等学校,https://school.js88.com/scl_h/22047390/,853-0018,長崎県 五島市池田町1-1,http://www.news.ed.jp/goto-h/
長崎県,壱岐商業高等学校,https://school.js88.com/scl_h/22047450/,811-5533,長崎県 壱岐市勝本町新城西触282,https://www2.news.ed.jp/section/iki-ch/
長崎県,口加高等学校,https://school.js88.com/scl_h/22047240/,859-2502,長崎県 南島原市口之津町甲3272,https://www.news.ed.jp/kouka-h/
長崎県,鳴滝高等学校（通信制）,https://school.js88.com/scl_h/34028563/,850-0011,長崎県 長崎市鳴滝1-4-1,http://www5.ocn.ne.jp/~narutaki/
長崎県,向陽高等学校,https://school.js88.com/scl_h/22047730/,856-0825,長崎県 大村市西三城町16,http://www.koyogakuen.ed.jp/
長崎県,諫早高等学校（定時制）,https://school.js88.com/scl_h/22106800/,854-0014,長崎県 諫早市東小路町1-7,http://www.isahaya-highschool.ed.jp/
長崎県,佐世保中央高等学校（通信制）,https://school.js88.com/scl_h/24000771/,857-0017,長崎県 佐世保市梅田町10-14,http://www.news.ed.jp/sasebochuo-h/correspondentschool/
長崎県,海星高等学校,https://school.js88.com/scl_h/22047580/,850-8586,長崎県 長崎市東山手町5-3,https://kaisei-ngs.ed.jp/
長崎県,佐世保工業高等学校（定時制）,https://school.js88.com/scl_h/22106780/,857-0134,長崎県 佐世保市瀬戸越3-3-30,http://www.news.ed.jp/sasebo-th/sakouteihp/
長崎県,活水高等学校,https://school.js88.com/scl_h/22047600/,852-8566,長崎県 長崎市宝栄町15-11,https://www.kwassui.ac.jp/chuko/
長崎県,佐世保中央高等学校（定時制）,https://school.js88.com/scl_h/22108620/,857-0017,長崎県 佐世保市梅田町10-14,http://www1.odn.ne.jp/~ceb59840/
長崎県,島原中央高等学校,https://school.js88.com/scl_h/22047750/,855-0865,長崎県 島原市船泊町3415,https://shimabara-chuo.ac.jp/
長崎県,西海学園高等学校,https://school.js88.com/scl_h/22047690/,857-0011,長崎県 佐世保市春日町29-22,https://saikaigakuen.ed.jp/
長崎県,精道三川台高等学校,https://school.js88.com/scl_h/34029081/,852-8121,長崎県 長崎市三川町1234-1,https://seido-gakuen.net/
長崎県,長崎総合科学大学附属高等学校,https://school.js88.com/scl_h/22047660/,851-0121,長崎県 長崎市宿町3番地1,https://www.nias.ed.jp/
長崎県,久田学園佐世保女子高等学校,https://school.js88.com/scl_h/22047700/,857-0040,長崎県 佐世保市比良町21-1,https://www.hisata-gakuen.com/
長崎県,九州文化学園高等学校,https://school.js88.com/scl_h/22047710/,858-0925,長崎県 佐世保市椎木町600,https://high-school.kyubun.ed.jp/
長崎県,長崎女子高等学校,https://school.js88.com/scl_h/22047610/,850-0834,長崎県 長崎市上小島1-11-8,https://kakumei.ac.jp/high_school/
長崎県,諫早東高等学校,https://school.js88.com/scl_h/22047560/,854-0205,長崎県 諫早市森山町杉谷317,https://www2.news.ed.jp/section/isahayahigashi-h/
長崎県,島原高等学校（定時制）,https://school.js88.com/scl_h/22106810/,855-0036,長崎県 島原市城内2-1130,http://www.shimabara-h.ed.jp/shimako/index.php?block_id=238
長崎県,五島高等学校（定時制）,https://school.js88.com/scl_h/22106820/,853-0018,長崎県 五島市池田町1-1,http://www.news.ed.jp/goto-t/
長崎県,長崎女子商業高等学校,https://school.js88.com/scl_h/22047650/,850-0875,長崎県 長崎市栄町2-10,https://n-joshisho.sakura.ne.jp/
長崎県,長崎工業高等学校（定時制）,https://school.js88.com/scl_h/22106770/,852-8052,長崎県 長崎市岩屋町41-22,http://www2.news.ed.jp/section/nagasaki-th-t/
長崎県,瓊浦高等学校,https://school.js88.com/scl_h/22047620/,850-0802,長崎県 長崎市伊良林2-13-4,http://www.keiho.ed.jp/
長崎県,青雲高等学校,https://school.js88.com/scl_h/22047780/,851-2197,長崎県 西彼杵郡時津町左底郷245-2,https://seiun-jh.ed.jp/
長崎県,鎮西学院高等学校,https://school.js88.com/scl_h/22047740/,854-0082,長崎県 諫早市西栄田町1212-1,https://www.chinzeigakuin.ed.jp/
長崎県,創成館高等学校,https://school.js88.com/scl_h/22047670/,854-0063,長崎県 諫早市貝津町621,https://www.sohseikan.ac.jp/
長崎県,長崎日本大学高等学校,https://school.js88.com/scl_h/22047770/,854-0063,長崎県 諫早市貝津町1555,https://nagasaki-nichidai.jp/highschool/
長崎県,聖和女子学院高等学校,https://school.js88.com/scl_h/22047720/,857-0015,長崎県 佐世保市松山町495,https://www.seiwajoshi.ed.jp/
長崎県,鳴滝高等学校（定時制）,https://school.js88.com/scl_h/34028564/,850-0011,長崎県 長崎市鳴滝1-4-1,http://www2.news.ed.jp/section/narutaki-tsushin/
長崎県,佐世保実業高等学校,https://school.js88.com/scl_h/22047760/,858-8588,長崎県 佐世保市母ヶ浦町888-1,https://sajitsu.ed.jp/
長崎県,大村高等学校（定時制）,https://school.js88.com/scl_h/22106790/,856-0835,長崎県 大村市久原1-591,http://www.news.ed.jp/omura-h/teiji/teiji.html
長崎県,長崎玉成高等学校,https://school.js88.com/scl_h/22047630/,850-0822,長崎県 長崎市愛宕1-29-41,https://www.tamaki.ac.jp/koukou/
