都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
滋賀県,伊吹高等学校,https://school.js88.com/scl_h/22012860/,521-0226,滋賀県 米原市朝日302,http://www.ibuki-h.shiga-ec.ed.jp/
滋賀県,草津東高等学校,https://school.js88.com/scl_h/22012800/,525-0025,滋賀県 草津市西渋川2-8-65,https://www.kusahiga-h.shiga-ec.ed.jp/
滋賀県,綾羽高等学校（通信制）,https://school.js88.com/scl_h/24000711/,525-0025,滋賀県 草津市西渋川1-18-1,http://www.ayaha.ed.jp/
滋賀県,安曇川高等学校,https://school.js88.com/scl_h/22012780/,520-1212,滋賀県 高島市安曇川町西万木1168,http://www.ado-h.shiga-ec.ed.jp/
滋賀県,湖南農業高等学校,https://school.js88.com/scl_h/22012810/,525-0036,滋賀県 草津市草津町1839,http://www.konanno-h.shiga-ec.ed.jp
滋賀県,滋賀県立河瀬高等学校,https://school.js88.com/scl_h/22012820/,522-0223,滋賀県 彦根市川瀬馬場町975,http://www.kawase-h.shiga-ec.ed.jp/
滋賀県,滋賀県立米原高等学校,https://school.js88.com/scl_h/22012740/,521-0092,滋賀県 米原市西円寺1200,http://www.maibara-h.shiga-ec.ed.jp/
滋賀県,日野高等学校,https://school.js88.com/scl_h/22012710/,529-1642,滋賀県 蒲生郡日野町上野田150,http://www.hino-h.shiga-ec.ed.jp
滋賀県,彦根工業高等学校（定時制）,https://school.js88.com/scl_h/22104560/,522-0222,滋賀県 彦根市南川瀬町1310,http://www.genkou-h.shiga-ec.ed.jp/
滋賀県,長浜北星高等学校（定時制）,https://school.js88.com/scl_h/22104570/,526-0036,滋賀県 長浜市地福寺町3-72,http://www.hokusei-h.shiga-ec.ed.jp/teiji/teiji_guide.html
滋賀県,高島高等学校,https://school.js88.com/scl_h/22012770/,520-1621,滋賀県 高島市今津町今津1936,http://www.takashima-h.shiga-ec.ed.jp/
滋賀県,近江高等学校,https://school.js88.com/scl_h/22012920/,522-0002,滋賀県 彦根市松原町大黒前3511-1,https://www.ohmi-h.ed.jp/
滋賀県,虎姫高等学校,https://school.js88.com/scl_h/22012750/,529-0112,滋賀県 長浜市宮部町2410,http://www.torahime-h.shiga-ec.ed.jp/
滋賀県,石部高等学校,https://school.js88.com/scl_h/22012890/,520-3112,滋賀県 湖南市丸山2丁目3-1,http://www.ishibe-h.shiga-ec.ed.jp/
滋賀県,甲西高等学校,https://school.js88.com/scl_h/22012850/,520-3231,滋賀県 湖南市針1,http://www.kosei-h.shiga-ec.ed.jp/
滋賀県,立命館守山高等学校,https://school.js88.com/scl_h/22012790/,524-8577,滋賀県 守山市三宅町250番地,https://www.mrc.ritsumei.ac.jp/
滋賀県,国際情報高等学校,https://school.js88.com/scl_h/22012880/,520-3016,滋賀県 栗東市小野36,http://www.kokujo-h.shiga-ec.ed.jp/
滋賀県,玉川高等学校,https://school.js88.com/scl_h/22012830/,525-0058,滋賀県 草津市野路東3-2-1,http://www.tamagawa-h.shiga-ec.ed.jp/
滋賀県,大津清陵高等学校（通信制）,https://school.js88.com/scl_h/24000701/,520-0867,滋賀県 大津市大平1-14-1,http://www.ohtsuseiryo-t.shiga-ec.ed.jp/tsushin/tsushinindex.htm
滋賀県,北大津高等学校,https://school.js88.com/scl_h/22012870/,520-0246,滋賀県 大津市仰木の里1-23-1,http://www.kitaotsu-h.shiga-ec.ed.jp
滋賀県,光泉カトリック高等学校,https://school.js88.com/scl_h/22012950/,525-8566,滋賀県 草津市野路町178,https://www.kousen.ed.jp/
滋賀県,伊香高等学校,https://school.js88.com/scl_h/22012760/,529-0425,滋賀県 長浜市木之本町木之本251,http://www.ika-h.shiga-ec.ed.jp/
滋賀県,綾羽高等学校,https://school.js88.com/scl_h/34028802/,525-0025,滋賀県 草津市西渋川１丁目１８番１号,https://www.ayaha.ed.jp/
滋賀県,ＥＣＣ学園高等学校（通信制）,https://school.js88.com/scl_h/34028953/,520-1645,滋賀県 高島市今津町椋川512-1,http://www.ecc.ed.jp
滋賀県,瀬田工業高等学校（定時制）,https://school.js88.com/scl_h/34029632/,520-2132,滋賀県 大津市神領3-18-1,http://www.seta-h.shiga-ec.ed.jp/
滋賀県,司学館高等学校（通信制）,https://school.js88.com/scl_h/24000911/,527-0026,滋賀県 東近江市八日市野々宮町2-30,http://www.bcap.co.jp/sgk-hs/
滋賀県,長浜北高等学校,https://school.js88.com/scl_h/34029804/,526-0033,滋賀県 長浜市平方町270,http://www.nagahamakita-h.shiga-ec.ed.jp/
滋賀県,ＭＩＨＯ美学院中等教育学校,https://school.js88.com/scl_h/34031201/,529-1813,滋賀県 甲賀市信楽町畑369,http://www.mihobigaku.jp/
